pos	ac	het	n	block
542389	164	28	200	SC_b63
542461	36	28	200	SC_b63
542816	16	14	200	SC_b63
542926	164	28	200	SC_b63
542998	35	27	200	SC_b63
543148	2	2	200	SC_b63
543203	200	0	200	SC_b63
543390	19	19	200	SC_b63
543404	164	28	200	SC_b63
543435	35	27	200	SC_b63
543454	164	28	200	SC_b63
543457	32	28	200	SC_b63
543486	36	28	200	SC_b63
543538	2	2	200	SC_b63
543563	163	27	200	SC_b63
543573	36	28	200	SC_b63
543608	7	7	200	SC_b63
543755	32	28	200	SC_b63
543820	17	11	200	SC_b63
543998	1	1	200	SC_b63
544152	6	4	200	SC_b63
544523	19	15	200	SC_b63
544600	197	3	200	SC_b63
544629	36	28	200	SC_b63
544660	145	39	200	SC_b63
544724	17	13	200	SC_b63
544726	181	15	200	SC_b63
544735	145	39	200	SC_b63
544774	7	7	200	SC_b63
544781	32	28	200	SC_b63
544845	200	0	200	SC_b63
544873	1	1	200	SC_b63
544908	2	2	200	SC_b63
545059	164	28	200	SC_b63
545331	11	11	200	SC_b63
545370	164	28	200	SC_b63
545447	93	57	200	SC_b63
545616	36	28	200	SC_b63
545823	23	17	200	SC_b63
545863	178	18	200	SC_b63
545957	161	27	200	SC_b63
545979	197	3	200	SC_b63
546106	200	0	200	SC_b63
546147	19	19	200	SC_b63
546156	164	28	200	SC_b63
546583	2	2	200	SC_b63
546964	16	16	200	SC_b63
547040	36	28	200	SC_b63
547133	3	3	200	SC_b63
547136	1	1	200	SC_b63
547142	197	3	200	SC_b63
547148	197	3	200	SC_b63
547148	2	2	200	SC_b63
547153	197	3	200	SC_b63
547227	32	28	200	SC_b63
547275	4	4	200	SC_b63
547310	177	19	200	SC_b63
547380	177	19	200	SC_b63
547392	197	3	200	SC_b63
547409	196	4	200	SC_b63
547422	4	4	200	SC_b63
548079	13	13	152	SV_b63
548096	3	3	194	SV_b63
548222	8	8	180	SV_b63
548295	22	22	154	SV_b63
548476	1	1	200	SV_b63
548542	0	0	0	SC_b64
548646	11	11	168	SV_b64
548676	13	13	162	SV_b64
548679	1	1	194	SV_b64
549020	12	12	164	SV_b64
549033	59	57	140	SV_b64
549299	2	2	170	SV_b64
549487	1	1	190	SV_b64
549602	66	66	156	SV_b64
550139	98	98	200	SV_b64
550211	3	3	198	SV_b64
550223	1	1	200	SC_b65
550239	119	51	200	SC_b65
550272	119	51	200	SC_b65
550332	19	15	200	SC_b65
550377	18	16	200	SC_b65
550391	1	1	200	SC_b65
550426	2	2	200	SC_b65
550436	19	15	200	SC_b65
550472	18	16	200	SC_b65
550630	1	1	200	SC_b65
551173	145	41	200	SC_b65
551397	118	50	200	SC_b65
551404	4	4	200	SC_b65
551478	2	2	200	SC_b65
551515	55	41	200	SC_b65
551626	121	51	200	SC_b65
551647	3	3	200	SC_b65
551654	118	50	200	SC_b65
551670	1	1	200	SC_b65
551789	1	1	200	SC_b65
552108	200	0	200	SC_b65
552258	121	49	200	SC_b65
552288	120	52	200	SC_b65
552363	11	11	170	SV_b65
552395	37	37	136	SV_b65
552405	4	4	166	SV_b65
552606	2	2	198	SV_b65
552749	5	5	200	SC_b66
552788	7	7	200	SC_b66
552875	1	1	200	SC_b66
552930	19	17	200	SC_b66
553138	22	20	200	SC_b66
553293	4	4	200	SC_b66
553419	146	40	200	SC_b66
553551	31	23	200	SC_b66
553576	22	20	200	SC_b66
553594	16	14	200	SC_b66
553696	7	7	200	SC_b66
553788	70	42	200	SC_b66
553807	1	1	200	SC_b66
554212	15	15	200	SC_b66
554397	1	1	200	SC_b66
554640	57	39	200	SC_b66
554655	59	41	200	SC_b66
554871	77	45	200	SC_b66
555013	70	40	200	SC_b66
555124	14	14	200	SC_b66
555129	142	40	200	SC_b66
555152	59	39	200	SC_b66
555177	13	13	200	SC_b66
555212	59	41	200	SC_b66
555223	59	41	200	SC_b66
555248	59	41	200	SC_b66
555265	80	42	200	SC_b66
555345	60	40	200	SC_b66
555349	77	45	200	SC_b66
555376	140	40	200	SC_b66
555479	200	0	200	SC_b66
555512	200	0	200	SC_b66
555546	71	41	200	SC_b66
555814	8	8	200	SC_b66
555892	77	45	200	SC_b66
555896	6	6	200	SC_b66
556081	15	15	200	SC_b66
556112	3	1	200	SC_b66
556171	6	6	200	SC_b66
556213	1	1	200	SC_b66
556234	78	44	200	SC_b66
556400	76	44	200	SC_b66
556467	2	2	200	SC_b66
556471	47	33	200	SC_b66
556628	78	44	200	SC_b66
556764	1	1	200	SC_b66
556783	1	1	200	SC_b66
556798	9	7	200	SC_b66
556898	196	4	200	SC_b66
556995	8	8	200	SC_b66
557039	6	6	200	SC_b66
557083	200	0	200	SC_b66
557138	14	14	200	SC_b66
557356	1	1	200	SC_b66
557465	14	12	200	SC_b66
557660	77	45	200	SC_b66
557716	3	3	200	SC_b66
557844	8	8	200	SC_b66
558117	200	0	200	SC_b66
558161	77	45	200	SC_b66
558279	37	31	200	SC_b66
558348	54	40	200	SC_b66
558371	199	1	200	SC_b66
558406	198	0	200	SC_b66
558428	1	1	200	SC_b66
558490	130	42	200	SC_b66
558771	46	32	200	SC_b66
558933	9	7	200	SC_b66
558941	1	1	200	SC_b66
559000	2	2	200	SC_b66
559183	8	8	200	SC_b66
559247	2	2	200	SC_b66
559443	3	3	200	SC_b66
559514	3	3	200	SC_b66
559545	9	9	200	SC_b66
559640	52	40	200	SC_b66
559704	7	7	200	SC_b66
559937	76	44	200	SC_b66
560040	9	9	200	SC_b66
560087	4	4	200	SC_b66
560208	72	40	200	SC_b66
560311	69	41	200	SC_b66
560659	4	4	200	SC_b66
560877	123	45	200	SC_b66
560957	31	25	200	SC_b66
561271	78	44	200	SC_b66
561535	71	41	200	SC_b66
561865	1	1	200	SC_b66
561919	1	1	200	SC_b66
561940	77	45	200	SC_b66
562244	1	1	200	SC_b66
562307	200	0	200	SC_b66
562397	4	4	188	SV_b66
562578	22	22	152	SV_b66
562791	47	45	138	SV_b66
562969	3	3	200	SC_b67
562988	17	15	200	SC_b67
563085	12	10	200	SC_b67
563152	12	10	200	SC_b67
563216	1	1	200	SC_b67
563370	1	1	200	SC_b67
563394	1	1	200	SC_b67
563397	1	1	200	SC_b67
563696	7	7	200	SC_b67
563767	193	7	200	SC_b67
563861	193	7	200	SC_b67
564031	198	2	200	SC_b67
564093	2	2	200	SC_b67
564126	2	2	200	SC_b67
564160	198	2	200	SC_b67
564171	2	2	200	SC_b67
564220	1	1	200	SC_b67
564349	200	0	200	SC_b67
564424	2	2	200	SC_b67
564443	26	24	200	SC_b67
564534	12	10	200	SC_b67
564696	1	1	200	SC_b67
565096	8	6	200	SC_b67
565116	73	39	200	SC_b67
565153	10	10	200	SC_b67
565213	1	1	200	SC_b67
565559	7	7	200	SC_b67
565655	3	3	200	SC_b67
565842	7	7	200	SC_b67
565949	193	7	200	SC_b67
565975	1	1	200	SC_b67
565993	1	1	200	SC_b67
566023	7	7	200	SC_b67
566116	2	2	200	SC_b67
566420	200	0	200	SC_b67
566533	127	39	200	SC_b67
566639	127	39	200	SC_b67
566649	3	3	200	SC_b67
566779	121	43	200	SC_b67
566936	10	10	200	SC_b67
567110	3	3	200	SC_b67
567190	1	1	200	SC_b67
567243	62	42	200	SC_b67
567417	18	18	200	SC_b67
567550	74	38	200	SC_b67
567562	71	39	200	SC_b67
567569	72	40	200	SC_b67
567673	4	4	200	SC_b67
567675	4	4	200	SC_b67
567686	196	4	200	SC_b67
567696	196	4	200	SC_b67
567707	4	4	200	SC_b67
567765	196	4	200	SC_b67
567816	4	4	200	SC_b67
567889	1	1	200	SC_b67
568089	1	1	200	SC_b67
568096	1	1	200	SC_b67
568192	1	1	200	SC_b67
568647	13	13	200	SC_b67
568750	199	1	200	SC_b67
568815	1	1	200	SC_b67
568819	199	1	200	SC_b67
568829	199	1	200	SC_b67
568836	121	43	200	SC_b67
568919	7	7	200	SC_b67
568926	124	40	200	SC_b67
569210	20	20	200	SC_b67
569299	1	1	200	SC_b67
569313	121	43	200	SC_b67
569385	200	0	200	SC_b67
569485	6	6	200	SC_b67
569520	26	22	200	SC_b67
569626	200	0	200	SC_b67
569683	200	0	200	SC_b67
569741	1	1	200	SC_b67
569782	17	15	200	SC_b67
569975	7	7	200	SC_b67
569993	1	1	200	SC_b67
570033	199	1	200	SC_b67
570053	199	1	200	SC_b67
570076	1	1	200	SC_b67
570099	199	1	200	SC_b67
570106	14	10	200	SC_b67
570116	199	1	200	SC_b67
570118	199	1	200	SC_b67
570236	1	1	200	SC_b67
570265	7	7	200	SC_b67
570309	200	0	200	SC_b67
570532	193	7	200	SC_b67
570612	3	3	200	SC_b67
570972	19	19	200	SC_b67
570986	198	2	200	SC_b67
571013	2	2	200	SC_b67
571045	121	43	200	SC_b67
571092	7	7	200	SC_b67
571148	18	14	200	SC_b67
571149	5	5	200	SC_b67
571183	1	1	200	SC_b67
571200	5	5	200	SC_b67
571206	73	39	200	SC_b67
571269	3	3	200	SC_b67
571530	195	5	200	SC_b67
571569	1	1	200	SC_b67
571575	1	1	200	SC_b67
571711	71	39	200	SC_b67
571846	5	5	200	SC_b67
572053	121	43	200	SC_b67
572069	7	7	200	SC_b67
572082	193	7	200	SC_b67
572145	5	5	200	SC_b67
572149	8	6	200	SC_b67
572192	4	4	200	SC_b67
572262	8	6	200	SC_b67
572615	1	1	200	SC_b67
572725	10	10	200	SC_b67
572980	2	2	200	SC_b67
573081	7	7	200	SC_b67
573653	25	21	200	SC_b67
573665	7	7	200	SC_b67
573806	19	19	200	SC_b67
573818	150	38	200	SC_b67
573878	22	20	200	SC_b67
573959	193	7	200	SC_b67
573963	7	7	200	SC_b67
573966	193	7	200	SC_b67
574132	2	2	200	SC_b67
574235	73	39	200	SC_b67
574452	7	7	200	SC_b67
574505	2	2	200	SC_b67
574573	1	1	200	SC_b67
574654	71	39	200	SC_b67
574668	3	3	200	SC_b67
574688	193	7	200	SC_b67
574739	7	7	200	SC_b67
575126	2	2	200	SC_b67
575141	4	4	200	SC_b67
575155	196	4	200	SC_b67
575189	2	2	200	SC_b67
575232	196	4	200	SC_b67
575275	196	4	200	SC_b67
575351	116	44	200	SC_b67
575378	4	4	200	SC_b67
575825	1	1	200	SC_b67
575891	2	2	200	SC_b67
575958	1	1	200	SC_b67
575995	18	18	200	SC_b67
576042	193	7	200	SC_b67
576591	2	2	200	SC_b67
576733	18	18	200	SC_b67
576905	1	1	200	SC_b67
576933	120	42	200	SC_b67
576975	7	7	200	SC_b67
576978	18	18	200	SC_b67
577125	123	41	200	SC_b67
577208	199	1	200	SC_b67
577354	11	9	200	SC_b67
577379	121	43	200	SC_b67
577478	7	7	200	SC_b67
577632	196	4	200	SC_b67
577652	4	4	200	SC_b67
577776	181	19	200	SC_b67
577973	71	39	200	SC_b67
577981	74	38	200	SC_b67
578172	20	18	200	SC_b67
578265	191	9	200	SC_b67
578268	9	9	200	SC_b67
578475	199	1	200	SC_b67
578538	120	42	200	SC_b67
578548	1	1	200	SC_b67
578658	4	4	200	SC_b67
579005	4	4	200	SC_b67
579345	1	1	200	SC_b67
579472	3	3	200	SC_b67
579504	12	10	200	SC_b67
579508	5	5	200	SC_b67
579567	194	6	200	SC_b67
579569	121	41	200	SC_b67
579634	7	7	200	SC_b67
579735	199	1	200	SC_b67
579878	2	0	200	SC_b67
580029	16	14	200	SC_b67
580035	105	51	200	SC_b67
580156	1	1	200	SC_b67
580158	200	0	200	SC_b67
580181	3	3	200	SC_b67
580327	167	27	200	SC_b67
580335	1	1	200	SC_b67
580413	5	5	188	SV_b67
580539	7	7	184	SV_b67
580561	24	24	132	SV_b67
580681	90	86	180	SV_b67
580819	4	4	192	SV_b67
580922	1	1	192	SV_b67
581056	1	1	190	SV_b67
581091	87	87	190	SV_b67
581103	8	8	164	SV_b67
581121	1	1	200	SV_b67
581198	99	97	200	SV_b67
581299	1	1	196	SV_b67
581329	9	7	166	SV_b67
581494	11	9	158	SV_b67
581496	1	1	192	SV_b67
581509	30	30	134	SV_b67
581574	33	33	128	SV_b67
581649	25	25	144	SV_b67
581704	6	6	194	SV_b67
581738	4	4	184	SV_b67
581817	89	89	186	SV_b67
582041	103	97	200	SV_b67
582058	36	36	142	SV_b67
582176	3	3	188	SV_b67
582233	24	24	138	SV_b67
582365	33	31	138	SV_b67
582391	2	2	182	SV_b67
582413	101	99	200	SV_b67
582432	62	58	150	SV_b67
582446	4	4	172	SV_b67
582451	13	13	156	SV_b67
582547	17	17	166	SV_b67
582561	1	1	200	SV_b67
582649	20	20	150	SV_b67
582651	3	3	192	SV_b67
582680	4	2	186	SV_b67
582706	88	88	186	SV_b67
582707	3	3	186	SV_b67
582731	5	5	188	SV_b67
583052	3	3	186	SV_b67
583083	101	97	200	SV_b67
583456	1	1	174	SV_b67
583687	39	39	134	SV_b67
583703	1	1	200	SV_b67
583709	3	3	198	SV_b67
583776	1	1	200	SV_b67
583785	90	90	188	SV_b67
583800	1	1	198	SV_b67
584005	8	8	170	SV_b67
584073	1	1	200	SC_b68
584770	17	17	154	SV_b68
584857	15	15	200	SC_b69
584935	21	21	200	SC_b69
585011	3	3	200	SC_b69
585052	8	8	200	SC_b69
585250	2	2	200	SC_b69
585271	1	1	200	SC_b69
585311	1	1	200	SC_b69
585360	22	20	200	SC_b69
585374	2	2	200	SC_b69
585485	2	2	200	SC_b69
585522	12	12	200	SC_b69
585542	3	3	200	SC_b69
585733	2	2	200	SC_b69
585746	15	15	200	SC_b69
585747	7	7	200	SC_b69
585896	26	22	200	SC_b69
585974	3	3	200	SC_b69
585983	13	11	200	SC_b69
586068	2	2	200	SC_b69
586084	2	2	200	SC_b69
586112	2	2	200	SC_b69
586172	163	35	200	SC_b69
586368	15	15	200	SC_b69
586449	36	34	200	SC_b69
586506	162	34	200	SC_b69
586577	22	22	200	SC_b69
586724	37	35	200	SC_b69
586802	93	47	200	SC_b69
587458	162	34	200	SC_b69
587664	45	31	200	SC_b69
587704	2	2	200	SC_b69
587860	15	15	200	SC_b69
587900	25	23	200	SC_b69
587902	15	15	200	SC_b69
588356	2	2	200	SC_b69
588393	16	16	200	SC_b69
588459	5	5	200	SC_b69
588629	188	12	200	SC_b69
588635	12	12	200	SC_b69
588641	188	12	200	SC_b69
588662	12	12	200	SC_b69
588670	3	3	200	SC_b69
588784	12	12	200	SC_b69
588891	199	1	200	SC_b69
589034	14	14	200	SC_b69
589168	1	1	200	SC_b69
589358	37	35	200	SC_b69
589452	7	5	200	SC_b69
589770	2	2	200	SC_b69
589810	27	21	200	SC_b69
589939	38	32	200	SC_b69
589947	43	33	200	SC_b69
589951	37	35	200	SC_b69
590127	25	23	200	SC_b69
590131	200	0	200	SC_b69
590160	200	0	200	SC_b69
590196	200	0	200	SC_b69
590310	38	34	200	SC_b69
590323	163	35	200	SC_b69
590349	139	49	200	SC_b69
590350	38	34	200	SC_b69
590395	162	34	200	SC_b69
590443	163	35	200	SC_b69
590486	15	15	200	SC_b69
590590	163	35	200	SC_b69
590752	109	47	200	SC_b69
590766	6	6	200	SC_b69
590796	2	2	200	SC_b69
590903	15	15	200	SC_b69
590965	122	54	200	SC_b69
590981	22	22	200	SC_b69
591026	6	6	200	SC_b69
591147	25	23	200	SC_b69
591260	1	1	200	SC_b69
591264	16	16	200	SC_b69
591283	200	0	200	SC_b69
591316	122	52	200	SC_b69
591405	16	16	200	SC_b69
591612	22	22	200	SC_b69
591834	7	7	200	SC_b69
591856	21	21	200	SC_b69
591976	163	35	200	SC_b69
592127	15	15	200	SC_b69
592140	185	15	200	SC_b69
592174	14	14	200	SC_b69
592210	15	15	200	SC_b69
592338	5	5	200	SC_b69
592375	1	1	200	SC_b69
592555	8	8	200	SC_b69
592602	2	2	200	SC_b69
592642	1	1	200	SC_b69
592776	1	1	200	SC_b69
593217	5	5	200	SC_b69
593406	1	1	200	SC_b69
593498	38	34	200	SC_b69
593508	38	34	200	SC_b69
593675	3	3	200	SC_b69
593803	5	5	200	SC_b69
593890	14	14	200	SC_b69
593912	25	23	200	SC_b69
594105	2	2	200	SC_b69
594130	108	48	200	SC_b69
594177	9	9	160	SV_b69
594438	1	1	200	SC_b70
594588	198	2	200	SC_b70
594608	13	11	200	SC_b70
594703	1	1	200	SC_b70
594750	14	12	200	SC_b70
594752	1	1	200	SC_b70
594847	1	1	200	SC_b70
594863	199	1	200	SC_b70
594931	1	1	200	SC_b70
594944	197	3	200	SC_b70
595026	3	3	200	SC_b70
595120	13	9	200	SC_b70
595149	198	2	200	SC_b70
595256	2	2	200	SC_b70
595280	2	2	200	SC_b70
595434	14	12	200	SC_b70
595676	43	31	200	SC_b70
595880	5	5	200	SC_b70
596090	6	6	200	SC_b70
596470	1	1	200	SC_b70
596677	139	45	200	SC_b70
596716	137	47	200	SC_b70
597002	200	0	200	SC_b70
597125	13	9	200	SC_b70
597352	9	9	200	SC_b70
597515	99	99	200	SV_b70
597553	1	1	198	SV_b70
597620	1	1	198	SV_b70
597697	37	37	144	SV_b70
597706	31	29	132	SV_b70
597853	14	12	200	SC_b71
597899	179	17	200	SC_b71
597967	180	18	200	SC_b71
598027	180	18	200	SC_b71
598381	93	45	200	SC_b71
598388	96	44	200	SC_b71
598415	106	46	200	SC_b71
598450	13	13	200	SC_b71
598475	104	44	200	SC_b71
598487	94	46	200	SC_b71
598507	18	16	200	SC_b71
598615	94	44	200	SC_b71
598763	92	44	200	SC_b71
598803	107	43	200	SC_b71
598936	1	1	200	SC_b71
599009	106	46	200	SC_b71
599018	3	3	200	SC_b71
599078	94	46	200	SC_b71
599369	200	0	200	SC_b71
599384	1	1	200	SC_b71
599407	200	0	200	SC_b71
599418	106	46	200	SC_b71
599477	107	45	200	SC_b71
599538	200	0	200	SC_b71
599657	17	13	200	SC_b71
599772	9	7	200	SC_b71
599906	4	4	200	SC_b71
599926	11	11	200	SC_b71
600018	1	1	200	SC_b71
600063	4	4	200	SC_b71
600123	94	46	200	SC_b71
600163	2	2	200	SC_b71
600166	106	46	200	SC_b71
600326	1	1	200	SC_b71
600418	30	20	200	SC_b71
600600	200	0	200	SC_b71
600666	200	0	200	SC_b71
600682	106	46	200	SC_b71
600709	200	0	200	SC_b71
600860	62	52	200	SC_b71
600892	32	22	200	SC_b71
600948	1	1	200	SC_b71
600972	16	12	200	SC_b71
601134	5	5	200	SC_b71
601245	61	51	200	SC_b71
601251	106	46	200	SC_b71
601274	1	1	200	SC_b71
601408	1	1	200	SC_b71
601457	64	50	200	SC_b71
601594	200	0	200	SC_b71
601723	11	11	200	SC_b71
601763	82	40	200	SC_b71
601765	83	41	200	SC_b71
601796	189	11	200	SC_b71
601934	106	46	200	SC_b71
602150	5	5	200	SC_b71
602367	1	1	200	SC_b71
602416	1	1	200	SC_b71
602728	95	45	200	SC_b71
602747	93	45	200	SC_b71
602782	105	45	200	SC_b71
602811	94	46	200	SC_b71
602848	105	45	200	SC_b71
602850	105	45	200	SC_b71
602859	1	1	200	SC_b71
602993	96	44	200	SC_b71
603090	93	45	200	SC_b71
603093	95	45	200	SC_b71
603125	144	36	200	SC_b71
603150	146	36	200	SC_b71
603167	146	36	200	SC_b71
603173	55	37	200	SC_b71
603376	107	45	200	SC_b71
603673	1	1	200	SC_b71
603960	32	32	148	SV_b71
604028	43	41	138	SV_b71
604198	143	41	200	SC_b72
604414	126	38	200	SC_b72
604416	128	38	200	SC_b72
604713	1	1	200	SC_b72
604780	57	41	200	SC_b72
605242	1	1	200	SC_b72
605452	2	2	200	SC_b72
605548	200	0	200	SC_b72
605559	56	42	200	SC_b72
605629	84	46	200	SC_b72
605720	55	41	200	SC_b72
605828	200	0	200	SC_b72
605864	200	0	200	SC_b72
605936	9	7	200	SC_b72
606122	1	1	200	SC_b72
606141	144	42	200	SC_b72
606323	144	40	200	SC_b72
606354	1	1	200	SC_b72
606366	1	1	200	SC_b72
606373	55	41	200	SC_b72
606404	145	39	200	SC_b72
606592	55	41	200	SC_b72
606653	55	41	200	SC_b72
606712	144	42	200	SC_b72
606773	56	42	200	SC_b72
607073	59	39	200	SC_b72
607265	200	0	200	SC_b72
607294	144	42	200	SC_b72
607467	6	6	186	SV_b72
607531	32	32	154	SV_b72
607563	196	4	200	SC_b73
607603	4	4	200	SC_b73
607727	4	4	200	SC_b73
607995	4	4	200	SC_b73
608022	24	22	200	SC_b73
608084	200	0	200	SC_b73
608514	32	30	200	SC_b73
608592	8	6	200	SC_b73
609050	3	3	200	SC_b73
609086	81	49	200	SC_b73
609095	1	1	200	SC_b73
609160	121	49	200	SC_b73
609165	80	50	200	SC_b73
609194	200	0	200	SC_b73
609253	1	1	200	SC_b73
609422	30	28	200	SC_b73
609439	36	30	200	SC_b73
609555	1	1	200	SC_b73
609674	1	1	200	SC_b73
609794	118	50	200	SC_b73
610006	75	47	200	SC_b73
610255	44	34	200	SC_b73
610280	4	4	200	SC_b73
610285	1	1	200	SC_b73
610288	76	44	200	SC_b73
610317	25	21	200	SC_b73
610408	4	4	200	SC_b73
610676	199	1	200	SC_b73
611003	3	3	200	SC_b73
611008	118	50	200	SC_b73
611194	4	4	200	SC_b73
611222	152	36	200	SC_b73
611345	200	0	200	SC_b73
611464	200	0	200	SC_b73
611625	124	50	200	SC_b73
611631	127	47	200	SC_b73
611635	15	15	200	SC_b73
611636	124	50	200	SC_b73
611657	44	34	200	SC_b73
611700	1	1	200	SC_b73
611916	77	49	200	SC_b73
611958	76	50	200	SC_b73
612054	26	20	200	SC_b73
612188	2	2	200	SC_b73
612193	2	2	200	SC_b73
612212	2	2	200	SC_b73
612362	200	0	200	SC_b73
612402	200	0	200	SC_b73
612405	3	3	200	SC_b73
612458	119	49	200	SC_b73
612596	200	0	200	SC_b73
612691	200	0	200	SC_b73
612791	24	20	200	SC_b73
612868	2	2	200	SC_b73
612997	1	1	200	SC_b73
613016	24	20	200	SC_b73
613045	32	30	200	SC_b73
613120	200	0	200	SC_b73
613288	111	49	200	SC_b73
613315	7	5	200	SC_b73
613434	123	49	200	SC_b73
613568	43	35	200	SC_b73
613877	4	4	200	SC_b73
613933	76	50	200	SC_b73
614023	121	49	200	SC_b73
614137	193	5	200	SC_b73
614153	112	52	200	SC_b73
614181	7	5	200	SC_b73
614297	112	52	200	SC_b73
614327	7	5	200	SC_b73
614341	44	34	200	SC_b73
614457	31	29	200	SC_b73
614637	200	0	200	SC_b73
614793	4	4	200	SC_b73
614875	43	33	200	SC_b73
615057	199	1	200	SC_b73
615059	1	1	200	SC_b73
615251	200	0	200	SC_b73
615276	4	4	200	SC_b73
615432	1	1	200	SC_b73
615646	6	6	200	SC_b73
615840	196	4	200	SC_b73
616254	31	23	200	SC_b73
616321	200	0	200	SC_b73
616329	4	4	200	SC_b73
616466	2	2	200	SC_b73
616751	31	29	200	SC_b73
616796	186	14	200	SC_b73
616899	196	4	200	SC_b73
617125	196	4	200	SC_b73
617183	121	49	200	SC_b73
617197	24	20	200	SC_b73
617571	4	4	200	SC_b73
617578	196	4	200	SC_b73
617604	1	1	200	SC_b73
617705	4	4	200	SC_b73
617793	200	0	200	SC_b73
617808	1	1	200	SC_b73
617818	200	0	200	SC_b73
617840	200	0	200	SC_b73
617846	200	0	200	SC_b73
617852	200	0	200	SC_b73
617865	200	0	200	SC_b73
618020	200	0	200	SC_b73
618063	3	3	200	SC_b73
618255	200	0	200	SC_b73
618263	200	0	200	SC_b73
618351	200	0	200	SC_b73
618446	200	0	200	SC_b73
618461	78	48	200	SC_b73
618692	4	4	200	SC_b73
618725	3	3	200	SC_b73
618836	200	0	200	SC_b73
618892	200	0	200	SC_b73
619106	76	50	200	SC_b73
619181	125	49	200	SC_b73
619541	42	34	200	SC_b73
619542	158	32	200	SC_b73
619637	192	8	200	SC_b73
619736	77	49	200	SC_b73
619774	14	14	200	SC_b73
619807	1	1	200	SC_b73
619861	37	31	200	SC_b73
619888	30	22	200	SC_b73
619995	196	4	200	SC_b73
620015	120	50	200	SC_b73
620333	197	3	200	SC_b73
620380	2	2	200	SC_b73
620404	197	3	200	SC_b73
620433	197	3	200	SC_b73
620451	3	3	200	SC_b73
620465	3	3	200	SC_b73
620532	3	3	200	SC_b73
620558	20	18	200	SC_b73
620791	79	49	200	SC_b73
620920	8	6	200	SC_b73
620981	4	4	200	SC_b73
621255	2	2	200	SC_b73
621440	1	1	200	SC_b73
621446	3	3	200	SC_b73
621461	2	2	200	SC_b73
621480	4	4	200	SC_b73
621792	1	1	200	SC_b73
621825	4	4	200	SC_b73
621832	1	1	200	SC_b73
621897	25	21	200	SC_b73
622196	200	0	200	SC_b73
622251	44	34	200	SC_b73
622394	156	34	200	SC_b73
622426	45	33	200	SC_b73
622451	4	4	200	SC_b73
622502	7	5	200	SC_b73
622685	1	1	200	SC_b73
623175	200	0	200	SC_b73
623594	1	1	200	SC_b73
623702	199	1	200	SC_b73
624021	1	1	200	SC_b73
624076	2	2	200	SC_b73
624344	200	0	200	SC_b73
624360	46	32	200	SC_b73
624434	1	1	200	SC_b73
624873	120	50	200	SC_b73
625029	200	0	200	SC_b73
625061	44	34	200	SC_b73
625310	77	49	200	SC_b73
625624	4	4	200	SC_b73
626663	200	0	200	SC_b73
626696	200	0	200	SC_b73
626741	200	0	200	SC_b73
626744	200	0	200	SC_b73
626763	1	1	200	SC_b73
627017	120	48	200	SC_b73
627160	200	0	200	SC_b73
627211	44	34	200	SC_b73
627376	200	0	200	SC_b73
627460	200	0	200	SC_b73
627582	44	34	200	SC_b73
627800	44	34	200	SC_b73
627819	3	3	200	SC_b73
628025	198	2	200	SC_b73
628062	2	2	200	SC_b73
628066	198	2	200	SC_b73
628117	19	19	200	SC_b73
628286	8	6	200	SC_b73
628544	46	38	200	SC_b74
628549	46	38	200	SC_b74
628551	47	39	200	SC_b74
628566	155	37	200	SC_b74
628573	153	39	200	SC_b74
628575	152	38	200	SC_b74
628580	5	5	200	SC_b74
628602	152	38	200	SC_b74
628611	154	40	200	SC_b74
628613	46	40	200	SC_b74
628944	2	2	200	SC_b74
628989	21	19	200	SC_b74
629029	4	4	200	SC_b74
629059	1	1	200	SC_b74
629177	12	10	200	SC_b74
629215	5	5	200	SC_b74
629294	9	9	200	SC_b74
629346	178	20	200	SC_b74
629371	22	16	200	SC_b74
629718	6	6	200	SC_b74
629914	6	6	200	SC_b74
629968	199	1	200	SC_b74
629987	1	1	200	SC_b74
630016	199	1	200	SC_b74
630043	199	1	200	SC_b74
630086	5	5	200	SC_b74
630122	1	1	200	SC_b74
630168	191	9	200	SC_b74
630611	2	2	200	SC_b74
630715	4	4	200	SC_b74
630810	13	11	200	SC_b74
630824	200	0	200	SC_b74
630831	1	1	200	SC_b74
631161	178	20	200	SC_b74
631329	178	20	200	SC_b74
631353	22	20	200	SC_b74
631401	22	20	200	SC_b74
631440	9	9	200	SC_b74
631571	6	6	200	SC_b74
631675	5	5	200	SC_b74
631684	2	2	200	SC_b74
631808	2	2	200	SC_b74
631904	53	37	200	SC_b74
632243	8	8	200	SC_b74
632288	181	17	200	SC_b74
632437	178	20	200	SC_b74
632546	2	2	200	SC_b74
632557	198	2	200	SC_b74
632655	2	2	200	SC_b74
632655	4	4	200	SC_b74
632661	198	2	200	SC_b74
632712	4	4	188	SV_b74
632801	2	2	194	SV_b74
632954	3	3	184	SV_b74
633162	2	2	198	SV_b74
633620	1	1	194	SV_b74
633703	4	4	178	SV_b74
633810	1	1	198	SV_b74
633822	4	4	180	SV_b74
633837	99	95	198	SV_b74
633865	97	97	198	SV_b74
633875	98	98	198	SV_b74
634153	147	39	200	SC_b75
634199	26	26	200	SC_b75
634265	4	4	200	SC_b75
634337	174	24	200	SC_b75
634697	53	39	200	SC_b75
634743	200	0	200	SC_b75
634852	30	26	200	SC_b75
634897	1	1	200	SC_b75
634965	52	40	200	SC_b75
635010	200	0	200	SC_b75
